,Country Name,Country Code,Indicator Name,Indicator Code,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
196,Post-demographic dividend,PST,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,85.3077935902384,86.1809130960051,86.42987758403271,86.6476909199949,86.8597557534586,87.0131836577099,86.9523369846278,87.04560547673469,87.29784987412891,87.54587003352492,87.89014148678459,88.6267990191218,88.6599778508022,88.792171068846,88.9266193713481,89.0009711950412,89.26913969039629,89.42868649254471,89.50290255037241,89.42953244637741
197,French Polynesia,PYF,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,75.65699768066409,75.2679977416992,74.7720031738281,75.0309982299805,74.90899658203129,77.6579971313477,77.3249969482422,77.359001159668,77.431999206543,77.1159973144531,77.265998840332,77.8209991455078,77.5559997558594,77.5080032348633,77.4079971313477,77.38099670410159,77.3759994506836,77.16400146484379,77.0530014038086,77.0550003051758
198,Qatar,QAT,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,99.8349990844727,99.8000030517578,99.7610015869141,99.7379989624023,99.7760009765625,99.7509994506836,99.8369979858398,99.52999877929692,99.7770004272461,99.7119979858398,99.6959991455078,99.6490020751953,99.6969985961914,99.6480026245117,99.52100372314449,99.5329971313477,99.49600219726558,99.5790023803711,99.5849990844727,99.5849990844727
199,Romania,ROU,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,53.7750015258789,52.3520011901855,51.495998382568395,51.5009994506836,58.5390014648438,59.051998138427706,65.76699829101561,65.1630020141602,67.04599761962889,66.55999755859379,67.6320037841797,67.515998840332,65.5989990234375,66.69699859619139,66.59500122070311,67.2880020141602,68.2360000610352,72.2249984741211,74.9779968261719,74.74400329589841
200,Russian Federation,RUS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,96.5879974365234,90.60900115966801,91.26000213623051,92.73999786376949,92.89700317382808,93.5630035400391,93.3270034790039,92.87999725341801,93.2770004272461,93.3550033569336,93.39600372314449,93.35800170898442,94.04199981689449,93.75399780273442,93.96499633789058,93.60299682617192,93.74600219726558,93.7119979858398,93.61199951171879,93.51599884033199
201,Rwanda,RWA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,3.00399994850159,3.37800002098084,3.6900000572204603,3.66799998283386,4.1209998130798295,7.5789999961853,7.7979998588562,9.032999992370609,9.36499977111816,10.6190004348755,11.807000160217301,11.222999572753901,11.8199996948242,11.9099998474121,11.9829998016357,11.7779998779297,12.114000320434599,12.6700000762939,12.126000404357901,12.1420001983643
202,South Asia,SAS,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,11.2638966322592,11.0597516355773,11.6176740317251,11.2655611250391,11.172617730427001,11.437805013510001,11.8144923766605,12.320614181170699,12.8111339919306,13.4919848164995,13.5906859325703,13.814201223908,14.421751750343098,18.2423257090095,18.7791743092797,19.0879069977047,19.502022696565103,19.6833386206402,20.0790925100131,20.150330584522802
203,Saudi Arabia,SAU,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,97.83599853515629,96.4990005493164,96.7990036010742,96.6880035400391,96.7129974365234,96.8809967041016,97.2210006713867,97.4020004272461,97.4219970703125,97.4339981079102,97.58200073242192,97.1859970092773,98.79199981689449,98.875,98.8160018920898,98.7740020751953,98.5800018310547,98.62000274658199,98.5800018310547,98.5780029296875
204,Sudan,SDN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,45.176998138427706,45.5719985961914,46.595001220703104,46.869998931884794,46.869998931884794,47.606998443603494,47.564998626709006,46.851001739502,48.58000183105471,48.9370002746582,48.422000885009794,49.2849998474121,49.0929985046387,49.117000579834006,49.62699890136721,51.180999755859396,50.8689994812012,51.6339988708496,51.629001617431605,51.6360015869141
205,Senegal,SEN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,48.2760009765625,48.875,48.5579986572266,49.1020011901855,49.8330001831055,50.4539985656738,51.245998382568395,51.1669998168945,51.6860008239746,52.6860008239746,52.0260009765625,51.2000007629395,51.558998107910206,52.515998840332,52.7080001831055,52.856998443603494,53.146999359130895,52.707000732421896,52.5859985351563,52.65299987792971
206,Singapore,SGP,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,91.68199920654301,90.4410018920898,94.1829986572266,90.53399658203129,90.5879974365234,90.4860000610352,90.33599853515629,89.98699951171879,89.85800170898442,89.8939971923828,90.04299926757808,90.0139999389648,90.3980026245117,89.5439987182617,89.21499633789058,89.52200317382808,89.98999786376949,90.76300048828129,90.72899627685551,90.72799682617192
207,Solomon Islands,SLB,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,38.6769981384277,37.25600051879879,34.4360008239746,31.6060009002686,30.676000595092802,30.931999206543,31.931999206543,31.8090000152588,33.398998260498,33.0470008850098,33.0029983520508,32.4599990844727,32.411998748779304,33.6660003662109,35.101001739502,35.9129981994629,35.2449989318848,35.504001617431605,35.576999664306605,35.180999755859396
208,Sierra Leone,SLE,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,3.00699996948242,2.96399998664856,3.5269999504089395,3.5980000495910605,3.86700010299683,3.5160000324249303,3.58699989318848,3.97199988365173,4.31699991226196,4.41400003433228,4.13600015640259,4.07299995422363,4.39300012588501,4.859000205993651,5.5100002288818395,6.19299983978271,5.257999897003169,3.59599995613098,4.657000064849849,4.65899991989136
209,El Salvador,SLV,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,53.5610008239746,54.3250007629395,45.8129997253418,44.882999420165994,45.0719985961914,46.933998107910206,46.1829986572266,44.691001892089794,47.601001739502,46.645999908447294,52.1500015258789,45.69599914550779,51.095001220703104,51.6640014648438,51.673000335693395,51.0289993286133,54.29499816894529,52.619998931884794,52.393001556396506,52.6339988708496
210,San Marino,SMR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,
211,Somalia,SOM,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,11.6789999008179,11.7250003814697,11.706000328064,11.741999626159698,11.802000045776401,11.7930002212524,11.739000320434599,11.8219995498657,11.7049999237061,11.75,11.7659997940063,11.763999938964801,11.7810001373291,11.7740001678467,11.862999916076697,11.9940004348755,12.0900001525879,12.1020002365112,12.076000213622999,12.0719995498657
212,Serbia,SRB,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,73.0759963989258,79.2750015258789,67.5230026245117,69.7389984130859,72.73500061035159,75.7170028686523,73.9710006713867,73.8659973144531,77.5960006713867,76.7720031738281,67.92800140380861,70.56199645996091,71.05799865722659,73.5429992675781,73.9059982299805,71.6500015258789,72.8349990844727,75.36199951171879,73.4010009765625,73.306999206543
213,Sub-Saharan Africa (excluding high income),SSA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,16.8359871615033,17.2942294637368,17.6470008660434,17.5587964773038,17.2990326607807,17.3850100810864,18.1413374540286,17.7611543054805,18.1926034472285,18.6284020899348,18.7378843884447,18.7234051836022,19.027839233543002,19.4072466173638,19.573751358161303,20.2809600679003,20.2672740680755,20.1375390566937,19.911991551655397,19.8294202696109
214,South Sudan,SSD,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,38.6430015563965,38.8959999084473,39.00600051879879,39.423000335693395,39.925998687744105,39.701000213623,40.3819999694824,40.6599998474121,40.8759994506836,41.3219985961914,41.5709991455078,45.7999992370605,44.792999267578104,40.4129981994629,28.4090003967285,46.0789985656738,43.0270004272461,41.6259994506836,37.8040008544922,37.8839988708496
215,Sub-Saharan Africa,SSF,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,16.8359871615033,17.2942294637368,17.6470008660434,17.5587964773038,17.2990326607807,17.3850100810864,18.1413374540286,17.7611543054805,18.1926034472285,18.6284020899348,18.7378843884447,18.7234051836022,19.027839233543002,19.4072466173638,19.573751358161303,20.2809600679003,20.2672740680755,20.1375390566937,19.911991551655397,19.8294202696109
216,Small states,SST,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,61.250932500779,60.715655520587305,62.4477765261774,63.3451259744936,64.0542334898138,63.9517988036683,64.39372762407821,63.663265748818205,64.3841933508812,64.9455498208309,64.99425681787521,64.8028651608213,64.8340137875555,65.3525569705896,65.11933078994251,65.5395937106504,65.8812098669854,66.1346467530527,66.2144639885353,66.1066612251088
217,Sao Tome and Principe,STP,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,39.6920013427734,40.2509994506836,40.0730018615723,39.6609992980957,38.7869987487793,40.1980018615723,40.193000793456996,40.194999694824205,65.004997253418,64.056999206543,71.3889999389648,70.8659973144531,70.30100250244139,70.234001159668,69.984001159668,69.5670013427734,70.30100250244139,69.42099761962889,68.8440017700195,68.97499847412111
218,Suriname,SUR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,88.66100311279301,88.5719985961914,88.7129974365234,89.0530014038086,87.7060012817383,87.8300018310547,87.3629989624023,86.1650009155273,86.61499786376949,86.8270034790039,86.38500213623051,87.51000213623051,87.4879989624023,87.4860000610352,87.58899688720699,88.0999984741211,88.51599884033199,89.1859970092773,88.3040008544922,87.9199981689453
219,Slovak Republic,SVK,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,95.99600219726558,95.5319976806641,95.6190032958984,95.00900268554692,95.55699920654301,94.4599990844727,92.625,92.99500274658199,92.5970001220703,92.5999984741211,92.1190032958984,90.19400024414058,90.5989990234375,90.22899627685551,90.04299926757808,90.21099853515629,90.0329971313477,89.65499877929692,89.3030014038086,89.3040008544922
220,Slovenia,SVN,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,83.927001953125,84.5550003051758,86.9130020141602,86.0619964599609,87.0179977416992,88.9619979858398,86.9189987182617,87.3280029296875,86.66100311279301,86.73699951171879,88.6910018920898,87.13400268554692,85.9509963989258,86.5449981689453,87.18199920654301,86.3899993896484,83.9710006713867,86.50900268554692,89.3050003051758,89.21900177001949
221,Sweden,SWE,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,93.3489990234375,93.55599975585942,94.1050033569336,94.1999969482422,94.28600311279301,94.5510025024414,94.39700317382808,94.2050018310547,94.21900177001949,94.1579971313477,94.052001953125,93.7519989013672,93.53600311279301,93.96900177001949,94.0410003662109,93.75,93.7699966430664,93.7470016479492,93.8570022583008,93.87999725341801
222,Swaziland,SWZ,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,68.38800048828129,68.1890029907227,68.1699981689453,68.2679977416992,68.08999633789061,68.125,70.27200317382811,69.495002746582,69.3669967651367,69.7060012817383,70.05599975585939,70.7190017700195,69.7529983520508,69.8519973754883,70.16000366210939,69.931999206543,70.15200042724611,69.95700073242189,69.8259963989258,69.8130035400391
223,Sint Maarten (Dutch part),SXM,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,
224,Seychelles,SYC,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,
225,Syrian Arab Republic,SYR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,49.2270011901855,44.7760009765625,43.7919998168945,46.632999420165994,70.802001953125,70.6520004272461,70.0110015869141,69.302001953125,69.6309967041016,68.87100219726561,71.927001953125,78.3109970092773,75.8450012207031,83.0139999389648,82.46600341796879,82.3010025024414,82.822998046875,82.9440002441406,83.3629989624023,83.3850021362305
226,Turks and Caicos Islands,TCA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,,,,,,,,,,,,,,,,,,,,
227,Chad,TCD,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,0.992999970912933,0.995999991893768,1.06099998950958,1.17900002002716,1.17700004577637,1.2829999923706101,1.73500001430511,1.38999998569489,1.30200004577637,1.32500004768372,1.36699998378754,1.35099995136261,1.51900005340576,1.3769999742507901,1.49399995803833,1.49100005626678,1.52499997615814,1.4049999713897698,1.26199996471405,1.25999999046326
228,East Asia & Pacific (IDA & IBRD countries),TEA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,39.6010211396304,39.7747986862925,40.3170902184562,41.1343885371424,41.918413336020606,43.2761310128883,45.5147311970979,47.257722290774005,48.720250328451996,50.0321470101791,51.612608081949,52.628330720356395,53.853250810457105,55.013578673759,55.8636292999265,56.4107794821713,57.090541427054205,57.7961626264825,58.0314939345934,57.9900008243093
229,Europe & Central Asia (IDA & IBRD countries),TEC,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,74.9009762233422,74.50485967216359,74.4416910961786,74.97239164362341,75.6435323298632,76.3243247619216,76.87512467191459,76.70922052036079,77.2825291434775,77.6423889932379,78.03502984977321,79.7828858916537,79.6453804960746,79.48699277184392,79.962162088888,79.98959620186359,81.2718925559803,81.5805193016274,81.7460205353588,81.4574175280911
230,Togo,TGO,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,11.8590002059937,11.7740001678467,11.2189998626709,10.531999588012699,10.25,11.4619998931885,11.3039999008179,10.3120002746582,11.477999687194801,11.366999626159698,10.0550003051758,12.7220001220703,13.416999816894501,13.5100002288818,9.98499965667725,10.9130001068115,10.383000373840302,10.8470001220703,10.770999908447301,10.815999984741199
231,Thailand,THA,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,35.2709999084473,37.5180015563965,38.819000244140604,39.978000640869105,39.3639984130859,40.208000183105504,43.004001617431605,42.7830009460449,42.916999816894496,42.4980010986328,42.637001037597706,43.409000396728494,43.245998382568395,41.3860015869141,40.7970008850098,40.8650016784668,46.6629981994629,47.7599983215332,46.566001892089794,46.5880012512207
232,Tajikistan,TJK,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",SL.EMP.WORK.FE.ZS,55.8899993896484,55.5629997253418,46.512001037597706,45.7120018005371,48.6640014648438,47.444000244140604,58.08000183105471,56.9059982299805,56.492000579834006,57.271999359130895,56.3250007629395,58.6710014343262,57.048999786377,52.3359985351563,52.5670013427734,51.87699890136721,52.818000793457,54.7589988708496,56.2080001831055,56.880001068115206
